"PlayerID","BackgroundName","ProjectionMiddle","Keeper","PricePrice","PricePricedat","PriceMMrating","DraftRank","KeeperRank","BackgroundIcon1","BackgroundIcon2","BackgroundIcon3","Comment","Short","PreseasonGame1","PreseasonGame2","PreseasonGT","PositionRankonprice","PositionRankon2022average","PositionRankonPPM","PositionRankonlast5","PositionRankoncareerhigh","Price150k","Price85","Pricecareerhigh","ConsistencyHigh","ConsistencyLow","Consistency120","Consistency100","Consistency90","Consistency70","Consistency50tog","ConsistencyCBAHigh","ConsistencyCBALow","ConsistencyCBA120","ConsistencyCBA100","ConsistencyCBA90","ConsistencyCBA70","ConsistencyCBA50tog","ConsistencyKIHigh","ConsistencyKILow","ConsistencyKI120","ConsistencyKI100","ConsistencyKI90","ConsistencyKI70","ConsistencyKI50tog","SplitsRegular","SplitsVregular","SplitsH1","SplitsVH1","SplitsH2","SplitsVH2","SplitsLast5","SplitsVLast5","SplitsFinals","SplitsVfinals","SplitsExlowest","SplitsVexlowest","BestAverage","2022Average","2021Average","2020Average","2019Average","2018Average","2017Average","BestRank","2022Rank","2021Rank","2020Rank","2019Rank","2018Rank","2017Rank","Best100GT","2022100GT","2021100GT","2020100GT","2019100GT","2018100GT","2017100GT","BestTrend","2022Trend","2021Trend","2020Trend","2019Trend","2018Trend","2017Trend","StatDisposals","StatEfficiency","StatContested","StatClangers","StatTackles","StatValue","Stat22Disposals","Stat22Efficiency","Stat22Contested","Stat22Clangers","Stat22Tackles","Stat22Value","StatLabel","KeeperOrder","PositionRankon2023average","SplitsEx50TOG","2023Average","2024Rank","2023Rank","2024100GT","2023100GT","2024Trend","2023Trend","2024Average","PositionRankon2024average","StatClearances","StatIntercepts","StatHta","StatGoals","Stat22Clearances","Stat22Intercepts","Stat22Hta","Stat22Goals"
"CD_I1011659","Tom Powell",100,105,432000,80,"Low","M40","M43",26,30,17,"Out of all the 2020 draftees, I was most impressed with Powell’s first season, which is why it was great to see him getting his chance in the midfield in 2024 following two disappointing seasons. The former pick 13 averaged 68 in his first season after 35 disposals per game in SANFL Under-18s in his draft year. After a strong pre-season, Powell played every game in 2024 for a 80 average. His role was still up and down though. When he attended 50%+ CBAs, he averaged 93 and showed some great clearance work. He also had a game playing half-back, where he scored 101. In his other games, where he averaged just 30% CBAs, he averaged 66. I think he can play and he's shown he can score in the right role. However, with Parker and FOS adding to their midfield and Daniel set to play the half back role, I'm not sure where that puts Powell in 2025, so I'm not interested in taking a punt unless I get confirmation of a 70%+ CBA role or a half back one. UPDATE: Wardlaw injury might see Powell get that bump after all. Nice praises coming for Powell from North over the pre-season and he's a genuine breakout candidate. Not one I'd start with given unknown and uniqueness, but one I'm certainly watching. 14 FEB UPDATE: Their best in the practice match. Big season in coming. Still hard to do banking on natural progression though.","Finally displayed the talent he showed in his debut season, North's midfield is now getting pretty deep so hard to know what role Powell will play in 2025",NULL,107,132,67,NULL,75,43,66,108,24,0,129,37," 2 / 23"," 5 / 23"," 14 / 23"," 5 / 23"," 0 / 23",93,28,72,47,43,30,NULL,0,0,0,8,4,0,NULL,80,0,85,-5,76,4,91,-11,NULL,NULL,NULL,0,80,56,68,NULL,NULL,NULL,NULL,250,346,206,NULL,NULL,NULL,NULL,103,79,90,NULL,NULL,NULL,NULL,0,-12,NULL,NULL,NULL,NULL,NULL,20.1,76.9,37.7,2.3,4.2,4.0,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",36,66,80,56,147,367,103,73,24,0,80,NULL,4.0,1.9,0.0,0.4,6.2,2.9,0.0,0.8
"CD_I1000223","Liam Baker",87,86,443600,82,"Fair","F17/M64","F28/M98",10,4,0,"Baker did a bit of everything for the Tigers, playing forward, back and even in the middle. He excelled at all of them, but a career best average of 82 reflects how hard he has been to trust in SuperCoach given he plays a team-first approach and a variety of roles. He's much better than the 82 suggests and a move to West Coast might see him finally settle in a role and become a more consistent SuperCoach scorer, but I'm not prepared to take that risk without seeing it in a few games first.","He can play multiple roles and does all to great effect, however he's been hard to trust as it changed week-to-week at Tigerland, if he settles into a HB or midfield role at WC he could prove a forward smoky",NULL,95,110,13,NULL,14,10,12,110,0,-1,140,45," 1 / 18"," 5 / 18"," 10 / 18"," 7 / 18"," 0 / 18",30,7,30,44,30,25,NULL,0,0,0,0,0,0,NULL,82,0,84,-2,80,2,90,-8,NULL,NULL,NULL,0,83,77,83,76,70,37,NULL,216,157,108,145,150,244,NULL,101,93,100,99,91,51,NULL,-1,-6,7,6,32,NULL,NULL,19.9,64.8,43.4,4.3,3.8,0.8,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",28,14,82,80,135,144,101,96,3,2,82,NULL,3.1,2.8,0.0,0.8,2.9,1.5,0.8,1.6
"CD_I998260","Jack Bowes",83,85,449100,83,"Full","M79","M103",10,0,0,"Bowes was a prolific midfielder in juniors, averaging 118 AFL Fantasy points in the NAB League which saw him be a top 10 pick at the Suns, where he played predominantly in defence. He looked to arrive in 2021, averaging 104 in the first half but has battled with injury. He arrived at Geelong in 2023 and since then has very much a role player, playing back, wing, on-ball and forward. He's also been used as sub a few times given his versatility and Geelong's depth, with three games with less than 50% TOG in 2024 (four in 2023). He's underpriced if you remove these games and no doubt he's a natural scorer, however it's hard to see his situation changing following Geelong's off-season additions so it's too risky for me.","A natural scorer with a nice history but since arriving at the Cats has been very much a role player, including seven games as sub in the last two years, so he's too hard to trust",NULL,94,122,57,NULL,39,54,56,111,6,-1,146,28," 4 / 22"," 7 / 22"," 12 / 22"," 7 / 22"," 3 / 22",69,10,38,40,35,28,11,0,0,4,6,1,0,0,83,0,81,3,86,-3,85,-2,77,7,NULL,-8,84,63,83,84,76,64,49,213,279,110,97,115,156,183,122,89,104,102,101,82,67,-1,-20,-1,8,12,16,NULL,18.4,63.8,45.7,3.4,4.7,3.6,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",81,59,91,61,132,317,122,91,22,-2,83,NULL,3.6,2.4,0.0,0.5,6.2,2.9,0.0,0.8
"CD_I1002253","Kane Farrell",95,95,445000,83,"Low","D27","D30",29,17,6,"The booming left footer has become a regular for the Power since Amon left in 2022, playing 44 games in the last two seasons. His scoring has slowly improved - 71 pre-bye 2023, 86 post and finished with 87 post-bye 2024. The opportunity is there in 2025 with Dan Houston leaving, who had the second most kick-ins (80) last year behind Farrell (85) with Burton third (59). Houston has only missed two games since 2022 which Farrell has played. Farrell scored 94 in one of them and then was on 50 last year before doing a hamstring and was subbed off after just 35% TOG. VERY small sample size, but it's logical that Farrell should benefit greatly without Houston. Can he boost his average to the 100 mark and prove a good starting selection? He hasn't shown much of a SuperCoach game to date which brings some doubt, but if you're looking for a unique defender and a cheap price, I think you can do a lot worse than Kane Farrell. UPDATE: Has had an interrupted pre-season due to a hamstring, managed to play a quarter of a recent match sim but will working his way back. Not the ideal news for someone of his low ownership percentage, so I've knocked him down slightly but still got a big watch on him in the pre-season games.","A regular now with 44 games in last two seasons, poised for more opportunity with Houston leaving",NULL,71,98,43,NULL,38,69,44,110,5,0,115,33," 0 / 22"," 8 / 22"," 13 / 22"," 6 / 22"," 1 / 22",0,0,NULL,0,0,0,0,44,50,NULL,45,35,24,0,83,0,79,4,87,-4,74,9,NULL,NULL,NULL,-1,83,73,48,58,49,44,NULL,226,185,355,265,285,234,NULL,104,93,69,72,61,64,NULL,0,25,-9,9,4,NULL,NULL,19.3,81.8,22.5,2.2,2.5,3.5,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",30,44,84,76,133,170,104,92,7,2,83,NULL,1.0,3.5,0.0,0.3,1.7,5.3,0.0,0.3
"CD_I1023477","George Wardlaw",72,108,461300,86,"Overs","M115","M35",21,19,8,"There has been limited exposed form for Wardlaw over the last three years, but what we have seen has been outstanding. He was limited to just four games in his draft year due to hamstring injuries but of those, was best on ground in Round 1 and BOG again in the AFL Academy game. He was on a modified pre-season program and didn't debut until Round 10, but it was one of the better debuts you'll see - 16 touches, six clearances and nine tackles from 63% TOG. He backed it up in Round 13 with 22 touches, six clearances and nine tackles from 70% TOG and 22 touches and seven tackles from 68% in Round 16. However, he was a late out Round 17 and subbed out in Round 18 and then played just the one more game for the year where he again had nine tackles in 55% TOG. In all he finished his debut season with eight matches at just 60% TOG. Following his first full pre-season, he increased his TOG to 73%, but his PPM didn't change so it only yielded an average of 86. He wins 49% of his touches contested (top eight mids 40%) while only averaging 19 touches per game. To me he looks more like an impact / inside player and will need time to build his endurance and grow his game to average mid-to-high 20 touches. It will come, but with the Roos' midfield depth, I don't think they will be in any rush and it might be another 12 months before we see this future star really breakout in SuperCoach. UPDATE: Another hamstring injury is a big worry, really deserves some luck.","Plenty to love about Wardlaw and the way he plays, his elite inside work should make him a SuperCoach stud in time, unfortunately he's injured a hammy again",NULL,0,0,52,NULL,54,57,52,113,-7,0,123,43," 3 / 18"," 5 / 18"," 12 / 18"," 5 / 18"," 0 / 18",76,73,70,71,65,66,NULL,0,0,0,0,0,0,NULL,86,0,81,5,92,-6,83,3,NULL,NULL,NULL,0,86,NULL,NULL,NULL,NULL,NULL,NULL,197,NULL,NULL,NULL,NULL,NULL,NULL,117,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,19.1,66.6,49.2,3.4,4.3,4.8,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",28,52,86,65,110,279,117,110,20,NULL,86,NULL,4.8,2.6,0.0,0.4,6.2,2.9,0.0,0.8
"CD_I1017094","Connor Macdonald",89,104,400600,74,"Low","F11","F9",12,26,17,"MacDonald entered the comp with a reputation of being a high production midfielder, his 121 AFL Fantasy average at NAB League was second only to Nick Daicos. He's obviously impressed as he debuted in Round 1 and managed to play 65 games in his first three seasons. So far, he's been limited to a small forward role. I expected him to see some midfield time last season, however it never eventuated, averaging just 1% for the year. In the forward role, he's not going to be a great SuperCoach scorer, given his low contested rate (31%) and disposal count. He can obviously score (had 37 touches and 126 AFL Fantasy points in his one VFL game in 2023). However, I doubt he can average 95+ across a full season if he remains as a pure forward. CBAs in the pre-season matches and Round 0 are the key, but Mitchell seems pretty set on his blue collar mids.","A natural scorer (2nd to Daicos in draft year) but stuck in a forward role, 83 post-bye is impressive but I'd need to see CBAs to increase his contested possession numbers (31%) to get his scores closer to the 100 mark",NULL,75,91,29,NULL,37,11,28,102,-3,-1,119,35," 0 / 25"," 5 / 25"," 18 / 25"," 13 / 25"," 0 / 25",0,0,NULL,0,2,2,NULL,0,0,NULL,0,0,0,NULL,74,0,69,5,83,-9,89,-15,79,-5,NULL,-1,75,51,NULL,NULL,NULL,NULL,NULL,308,380,NULL,NULL,NULL,NULL,NULL,92,68,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,17.4,71.8,31.4,2.7,2.8,1.1,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",9,28,75,68,195,243,92,91,6,18,75,NULL,1.0,1.4,0.0,1.1,2.9,1.5,0.8,1.6
"CD_I998145","Sean Darcy",86,104,529400,98,"Overs","R16","R9",23,15,21,"After finishing 2021 as a top two ruck and one of the best scorers in SuperCoach, Darcy has been disappointing since. Nothing went right in 2022, a broken thumb, sore groins and then an Achilles injury that kept him out of the first practice match and Round 1. The recruitment of Luke Jackson quelled any chance of a bounce back in 2023, however he still managed to average 111 after he returned from injury mid-season. Darcy managed just 12 games last season, three of which he lasted less than 50% TOG and another he missed the rest of the season after. It's been the story for the last few seasons as he's struggled to stay on the park. He's heading into his age 26 season, so he should be at his peak as a ruck. Following his 2021 season where he was talked about as a potential All-Australian ruck (even with a knee injury in the pre-season and a PCL injury mid-year impacting what could've been a higher average), he hasn't been able to do a full pre-season. Off-season knee surgery will limit his pre-season again, but he got onto it early this time so hopefully he can complete more than he has done in the past. The reports are that he's in good shape, however Freo will likely take a cautious approach, especially as they have Luke Jackson who is more than capable in the ruck. The risk is there, but I think he can manage that level if he can get through which would make him a great starting pick. The risk is reduced with the best 18 rounds early in the year, so if he looks the goods in the practice matches (noting he missed practice matches in each of the last three seasons), then I'd be confident enough to start him. UPDATE: A trip to Doha in Jan was unexpected and I'm not sure what to make of it. Has he had a setback or was it always part of the plan and will he now come back stronger? I guess the pre-season game will tell. 6 FEB UPDATE: So he's getting surgery on his ankle and will miss the start of the season. Cross him off your starting plans. Might still come at good value in draft.	","Just 12 games last year with multiple injuries, hasn't had a full pre-season in four years and coming off knee surgery, but if you can handle that risk there is obvious upside give he's averaged 118 before in the past",NULL,0,0,11,NULL,3,11,3,126,-18,-20,147,51," 2 / 12"," 6 / 12"," 4 / 12"," 1 / 12"," 3 / 12",85,35,77,71,60,35,24,0,0,0,0,0,0,0,98,0,99,-1,98,0,98,0,NULL,NULL,NULL,-7,118,101,118,78,74,74,79,22,34,7,132,121,113,74,146,126,146,101,88,87,94,-20,-17,40,4,0,-5,NULL,11.5,64.0,61.3,2.6,2.8,8.7,18.5,63.3,67.2,4.3,5.0,8.9,"HO to Adv",8,11,105,105,57,32,138,142,-7,4,98,NULL,4.5,1.7,8.7,0.5,5.8,3.3,8.9,0.4
"CD_I296254","Jarman Impey",80,78,450000,83,"Overs","D50","D71",10,0,0,NULL,"Averaged 80 across last two seasons but with all the other Hawk defenders taking distribution (just 3% KI for Impey), it's hard to see that improving",NULL,0,0,40,NULL,45,40,25,111,0,-8,138,49," 1 / 25"," 4 / 25"," 18 / 25"," 6 / 25"," 0 / 25",0,0,0,0,0,0,NULL,17,0,17,4,3,5,NULL,84,-1,83,0,84,-1,84,-1,62,22,NULL,1,91,62,91,40,74,67,60,163,290,65,322,122,142,148,111,78,111,53,96,83,83,-9,-29,51,-35,7,7,-2,18.8,76.6,26.8,2.4,2.4,5.4,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",70,46,82,78,139,154,100,98,4,16,82,NULL,0.8,5.4,0.0,0.1,1.7,5.3,0.0,0.3
"CD_I1005144","Massimo D'Ambrosio",88,95,472500,88,"Full","M60","M68",14,7,0,NULL,"Terrific first season for the Hawks to be one of the best wingers in the comp, averaged 92 post bye (102 L5) which is about where the best wings cap out",NULL,88,107,47,NULL,55,24,46,115,20,-1,134,30," 3 / 24"," 10 / 24"," 9 / 24"," 7 / 24"," 2 / 24",0,0,0,0,0,0,0,0,14,0,0,3,4,7,88,0,85,3,92,-4,102,-14,101,-13,NULL,-5,89,56,NULL,NULL,NULL,NULL,NULL,174,345,NULL,NULL,NULL,NULL,NULL,116,73,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,21.1,77.7,29.8,2.1,2.0,1.5,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",57,46,93,40,93,471,116,85,49,-16,89,NULL,1.5,4.4,0.0,0.3,6.2,2.9,0.0,0.8
"CD_I996701","Clayton Oliver",111,112,451600,84,"Unders","M14","M21",15,4,0,"Oliver was the SuperCoach midfielder prototype - high game time (86% from 2020-2023), high CBAs (85%), high contested (51%), high tackles (top 20 each season) and always around the ball (averaged over 30 touches per game). It resulted in him being one of the most consistent midfielders, averaging above the 120 mark the majority of his career. It's why his 2024 season came at such a shock. His off-field troubles were much documented but he also had on-field ones - broken finger, broken ribs and PCL surgery. Fair to say nothing went right. He's back training hard over the off-season and news coming out of Melbourne is that he's back on track. Unless something pops up from now until Round 1, that's enough to make him my first picked in 2025.","Much documented struggles in 2024 saw him average 84 after averaging 125(!) the four seasons prior, clear bounce-back candidate with reports he's back on track",NULL,134,155,55,NULL,70,87,1,112,-28,-45,141,32," 2 / 21"," 4 / 21"," 11 / 21"," 5 / 21"," 0 / 21",78,68,79,75,67,61,NULL,0,0,0,0,0,0,NULL,84,0,92,-8,71,13,68,16,NULL,NULL,NULL,0,129,129,126,122,109,113,111,8,1,3,3,14,9,6,149,149,142,146,133,137,145,-45,3,4,13,-4,2,41,23.2,62.8,51.1,4.6,4.0,4.4,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",17,56,84,123,125,3,108,147,-39,-6,84,NULL,4.4,3.5,0.0,0.1,6.2,2.9,0.0,0.8
"CD_I1002222","James Worpel",83,86,470400,87,"Overs","M80","M99",8,0,0,"After averaging 97 in just his 2nd season and backing it up with another in his 3rd, Worpel genuinely forgot how to football - averaging 73 in his 4th season and dropped another 17 to average just 56 in his 5th. With all the young mids at the Hawks (Ward, MacDonald, Newcombe, Day, Mackenzie, Nash, even more Moore), I thought we wouldn't see him much again. However, he backed up his 67% CBAs in 2023 with 68% in 2024 and was part of a very tight and strong midfield group that includes Newcombe, Day and Nash. Regardless, his inside nature and high turnovers means his scoring is capped at the 85-mark anyway, and he won't be SuperCoach relevant anymore.","A regular CBA midfielder for the Hawks who plays an important CBA role, however he's no longer the high scoring one we saw early in his career",NULL,118,168,48,NULL,61,71,33,115,-10,-10,150,47," 2 / 25"," 6 / 25"," 13 / 25"," 7 / 25"," 0 / 25",68,59,66,70,68,68,NULL,0,0,0,0,0,0,NULL,87,0,87,0,88,-1,76,11,77,11,NULL,1,97,56,73,88,97,68,NULL,120,342,165,82,36,138,NULL,122,83,94,109,122,93,NULL,-11,-17,-15,-9,29,NULL,NULL,21.8,66.8,46.2,3.7,4.4,5.3,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",77,51,86,90,104,85,114,116,-4,34,86,NULL,5.3,2.2,0.0,0.2,6.2,2.9,0.0,0.8
"CD_I281065","Mitch Duncan",73,73,423300,79,"Overs","D75","D89",18,23,14,"0","Displayed a favourable SuperCoach game in the past, but now well over 30, had his share of soft tissue injuries and might struggle for games in 2025",NULL,19,30,54,NULL,48,142,7,106,-13,-31,128,0," 1 / 22"," 3 / 22"," 16 / 22"," 8 / 22"," 2 / 22",0,0,0,3,0,0,0,0,4,0,7,17,13,5,79,0,80,-1,77,2,46,33,0,79,NULL,2,110,90,97,104,103,106,110,58,88,44,33,27,15,8,135,106,132,132,125,126,135,-38,-7,-7,0,-3,-4,18,18.7,76.6,20.5,2.1,1.9,3.1,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",89,77,77,90,217,82,100,111,-19,0,71,NULL,0.8,3.1,0.0,0.1,1.7,5.3,0.0,0.3
"CD_I1009253","Lachie Ash",92,103,456700,85,"Low","D31","D17",19,0,0,"Not many half-back flankers are taken as a top four pick, so Ash obviously has the talent. He dropped nine points per game in 2024 after an impressive 2023 and that might have to do with Whitfield's amazing season where he dominated the rebounding and distribution duties at the Giants. I still think Ash will be a top six defender in time, but I think 2025 will be too soon while Whitfield is still doing his thing.","He'll likely be a top six defender one day, but while Whitfield is still doing what he does, I think Ash will need to bide his time",NULL,125,143,36,NULL,23,30,34,113,-3,-1,131,21," 3 / 19"," 5 / 19"," 11 / 19"," 4 / 19"," 0 / 19",0,0,0,0,0,0,NULL,20,0,15,16,18,20,NULL,85,0,81,4,89,-4,91,-6,96,-11,NULL,-1,86,61,77,60,NULL,NULL,NULL,195,294,143,246,NULL,NULL,NULL,111,74,93,74,NULL,NULL,NULL,0,-16,17,NULL,NULL,NULL,NULL,20.3,79.1,24.2,2.3,1.7,4.1,27.0,81.1,30.4,2.7,2.6,5.3,"Intercepts",17,34,86,85,108,113,111,104,1,24,86,NULL,0.7,4.1,0.0,0.1,1.7,5.3,0.0,0.3
"CD_I1001398","Matthew Kennedy",85,86,414400,77,"Low","F19/M74","F29/M100",4,12,0,"Kennedy has a decent SuperCoach game about him, however, has long been behind a number of players for midfield spots at the Blues. After back-to-back 80+ seasons in 2020 and 2021, Kennedy averaged 97 from 58% CBAs in 2022, including a season high of 130 from 76% CBAs when Carlton were missing their first choice mids. His CBAs dropped to 34% in 2023, dropping his average to 70 on the back of four sub-50% TOG games due to being sub. It was much the same story in 2024. He averaged 86 from 14 games when he had 25%+ CBAs, including a season high 119 in Round 22 when the Blues were dealing with injuries and he managed 56%. However, in his other games he averaged 64 from just 11% CBAs and found himself sub multiple times. He moved to the Bulldogs in the off-season where he should see more opportunities, although they do run a deep midfield also. They play in Round 0, so we'll get a good look at Kennedy's role and scoring before having to make a call, but I have the feeling he might surprise a few. UPDATE: Treloar out the start the year might see more mid time to Kennedy than expected, I do think Sanders will slot in to be the fourth in line at the Dogs and Kennedy fifth, which would be enough to see him challenge the top six.","Hope to see more midfield time now at the Dogs, where he's averaged over 90 multiple times in the past which would make him a forward smoky, Treloar missing early gives him a chance",NULL,56,73,25,NULL,11,9,3,105,-13,-20,119,0," 0 / 24"," 3 / 24"," 17 / 24"," 9 / 24"," 3 / 24",56,0,NULL,56,31,18,24,0,0,NULL,0,0,0,0,77,0,72,5,83,-6,90,-13,0,77,NULL,-5,97,97,81,81,57,65,65,124,54,123,113,233,152,125,136,136,115,118,74,90,92,-23,16,0,24,-8,0,17,17.7,69.4,42.7,3.2,3.4,0.7,17.6,68.2,47.4,2.9,3.2,1.6,"Goals",28,31,82,70,200,224,103,110,4,-27,74,NULL,2.1,2.3,0.1,0.7,2.9,1.5,0.8,1.6
"CD_I291969","Stephen Coniglio",88,88,427800,79,"Low","M61","M91",13,18,15,"Cogs is a stud who has manay 100+ seasons, so his 79 average in 2024 from a full-time midfield role is certainly an outlier. He dealt with multiple injuries, subbed out twice in the regular season and once in finals with a knee injury, a shoulder (twice) and a horrific facial injury. Despite the struggles, he still maintained a full-time midfield role, sitting second to Tom Green for CBAs. Despite being 31 this year, he's proven over the years he can score when in the right role. Callaghan is expected to increase his usage but Peatling leaving will open up some opportunity, so Cogs may maintain his level. If so, he's a clear under-priced midfielder. However, at that price he'll need to average 107 to geneate 150k, which would be a career year. I doubt he will do that in year 14.","Horror 2024 which included knee, shoulder and facial injuries, clearly underpriced if fully fit but his 70%+ CBAs which he's seen the last two years might be in danger",NULL,56,78,70,NULL,72,101,13,107,-20,-30,113,31," 0 / 15"," 3 / 15"," 8 / 15"," 6 / 15"," 2 / 15",85,52,NULL,85,48,47,21,0,0,NULL,0,0,0,0,79,0,89,-10,64,15,61,18,68,11,NULL,-1,109,101,60,98,101,109,96,60,34,264,50,29,12,26,128,120,92,113,127,128,117,-31,41,-39,-3,-8,13,-9,21.1,65.0,39.9,3.9,3.3,4.0,28.2,69.1,43.7,3.5,4.5,6.2,"Clearances",71,75,80,103,171,36,106,124,-25,2,78,NULL,4.0,1.9,0.0,0.3,6.2,2.9,0.0,0.8
