playerId,snapshot_season,snapshot_round,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,givenName,surname,age,heightCm,weightKg,jumperNumber,stateOfOrigin,debutYear,recruitedFrom,draftType,position,photoURL,dateOfBirth
CD_I1021419,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Charlotte,Thomas,21,175,0,3,WA,2022,Carine (WA)/Subiaco (WAFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021419.png?im=Scale,width=0.6,height=0.6",05/09/2003
CD_I1021436,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Mikayla,Pauga,22,161,0,13,QLD,2022,Narangba (Qld)/Maroochydore (QAFLW)/Bond University (QAFLW)/Brisbane,other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021436.png?im=Scale,width=0.6,height=0.6",10/04/2003
CD_I1021441,2025,2,2,CD_T7887,BL,Brisbane Lions,Lions,Charlotte,Mullins,20,166,0,28,QLD,2023,North Lakes (Qld)/Aspley (QAFLW),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021441.png?im=Scale,width=0.6,height=0.6",28/10/2004
CD_I1021454,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Caitlin,Thorne,21,171,0,25,VIC,2024,Box Hill Hawks (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021454.png?im=Scale,width=0.6,height=0.6",29/08/2003
CD_I1021456,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Lucy,Single,22,174,0,13,QLD,2021,Burleigh (Qld)/Bond University (QAFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021456.png?im=Scale,width=0.6,height=0.6",28/09/2002
CD_I1021460,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Giselle,Davies,22,180,0,27,QLD,2022,Southport (Qld)/Bond University (QAFLW)/Gold Coast,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021460.png?im=Scale,width=0.6,height=0.6",17/03/2003
CD_I1021524,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Libby,Graham,27,176,0,18,NSW,2021,North Shore (AFL Sydney)/Macquarie University (AFL Sydney)/Manly-Warringah (AFL Sydney)/GWS Giants,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021524.png?im=Scale,width=0.6,height=0.6",12/09/1997
CD_I1021527,2025,2,2,CD_T9406,ESS,Essendon,Bombers,Brooke,Brown,28,184,0,36,TAS,2021,Ulverstone (Tas)/Launceston (TSLW)/North Melbourne,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021527.png?im=Scale,width=0.6,height=0.6",04/04/1997
CD_I1021528,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Amy,Smith,26,170,0,15,VIC,2022,Aberfeldie (Vic)/Williamstown (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021528.png?im=Scale,width=0.6,height=0.6",10/11/1998
CD_I1021529,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Tessa,Lavey,32,171,0,37,VIC,2021,Bendigo Spirit (WNBL),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021529.png?im=Scale,width=0.6,height=0.6",29/03/1993
CD_I1021530,2025,2,2,CD_T7887,BL,Brisbane Lions,Lions,Shanae,Davison,24,164,0,11,WA,2021,Noranda (WA)/Swan Districts (WAFLW)/West Coast,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021530.png?im=Scale,width=0.6,height=0.6",18/08/2001
CD_I1021793,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Paige,Trudgeon,25,180,0,10,INT,2022,Montmorency (Vic)/Carlton (VFLW)/Carlton,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021793.png?im=Scale,width=0.6,height=0.6",10/08/2000
CD_I1021819,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Sophie,Butterworth,19,181,0,28,VIC,2024,Beleura JFC (VIC)/Dandenong U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021819.png?im=Scale,width=0.6,height=0.6",11/12/2005
CD_I1021822,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Mikayla,Williamson,20,174,0,27,VIC,2024,Pines JFC (VIC)/Dandenong U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021822.png?im=Scale,width=0.6,height=0.6",08/05/2005
CD_I1021824,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Hayley,McLaughlin,19,164,0,6,VIC,2024,Blackburn (VIC)/Eastern U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021824.png?im=Scale,width=0.6,height=0.6",22/11/2005
CD_I1021827,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Indigo,Linde,20,170,0,19,VIC,2024,Monbulk/Mount Evelyn,other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021827.png?im=Scale,width=0.6,height=0.6",21/03/2005
CD_I1021828,2025,2,2,CD_T7386,NAR,Narrm,Demons,Alyssia,Pisano,20,160,0,3,VIC,2024,Rowville Knights,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021828.png?im=Scale,width=0.6,height=0.6",01/07/2005
CD_I1021834,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Georgia,Stubs,20,167,0,27,VIC,,Montrose (Vic),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021834.png?im=Scale,width=0.6,height=0.6",16/07/2005
CD_I1021837,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Laura,Stone,19,170,0,22,VIC,2024,SBL Wolves (VIC)/Eastern U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021837.png?im=Scale,width=0.6,height=0.6",22/11/2005
CD_I1021844,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Jess,Vukic,20,180,0,23,VIC,2024,Vermont (VIC)/Eastern U18,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021844.png?im=Scale,width=0.6,height=0.6",09/05/2005
CD_I1021845,2025,2,2,CD_T7386,NAR,Narrm,Demons,Jacinta,Hose,19,184,0,25,VIC,,Heathmont,other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021845.png?im=Scale,width=0.6,height=0.6",05/09/2005
CD_I1021851,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Lulu,Beatty,21,171,0,38,VIC,2024,Northcote (Vic)/Northern U18/Carlton/Darebin Falcons (VFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021851.png?im=Scale,width=0.6,height=0.6",06/04/2004
CD_I1021853,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Rylie,Wilcox,20,158,0,37,VIC,2022,Parkside (Vic)/Fitzroy JFC (Vic)/Northern U18,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021853.png?im=Scale,width=0.6,height=0.6",03/12/2004
CD_I1021878,2025,2,2,CD_T8096,CARL,Carlton,Blues,Lou-Lou,Field,18,167,0,33,VIC,,Werribee Districts/Western U18,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021878.png?im=Scale,width=0.6,height=0.6",18/10/2006
CD_I1021879,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Kristie-Lee,Weston-Turner,20,176,0,13,VIC,2024,Spotswood/Western Jets U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021879.png?im=Scale,width=0.6,height=0.6",01/07/2005
CD_I1021884,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Sarah,Grunden,20,168,0,16,VIC,2024,Hillside (Vic)/Keilor (Vic)/Western U18,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021884.png?im=Scale,width=0.6,height=0.6",25/02/2005
CD_I1021893,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Brooke,Barwick,20,159,0,12,TAS,2024,Claremont Football Club,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021893.png?im=Scale,width=0.6,height=0.6",29/07/2005
CD_I1021894,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Madison,Brazendale,22,176,0,23,TAS,2022,Launceston (TSLW)/Tasmania U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021894.png?im=Scale,width=0.6,height=0.6",24/01/2003
CD_I1021895,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Georgia,Clark,19,173,0,19,WA,2024,Claremont FC (Tas)/Glenorch Football Club/ Tasmania Devils,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021895.png?im=Scale,width=0.6,height=0.6",11/12/2005
CD_I1021898,2025,2,2,CD_T7886,WAL,Walyalup,Dockers,Tunisha,Kikoak,20,180,0,37,TAS,2024,Tasmania (U18),other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021898.png?im=Scale,width=0.6,height=0.6",12/05/2005
CD_I1021923,2025,2,2,CD_T8788,RICH,Richmond,Richmond,Sierra,Grieves,19,163,0,25,VIC,,Yarraville Seddon Eagles (Vic)/Western U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021923.png?im=Scale,width=0.6,height=0.6",18/05/2006
CD_I1021924,2025,2,2,CD_T8096,CARL,Carlton,Blues,Lila,Keck,19,161,0,23,VIC,2024,Sandhurst,other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021924.png?im=Scale,width=0.6,height=0.6",20/10/2005
CD_I1021927,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Bryde,O'Rourke,19,174,0,23,VIC,2024,Strathfieldsaye,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021927.png?im=Scale,width=0.6,height=0.6",28/11/2005
CD_I1021929,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Keely,Fullerton,20,161,0,30,VIC,2024,Eaglehawk (Vic),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021929.png?im=Scale,width=0.6,height=0.6",30/01/2005
CD_I1021933,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Alexis,Gregor,19,180,0,30,VIC,,Moama/Bendigo U18,other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021933.png?im=Scale,width=0.6,height=0.6",07/04/2006
CD_I1021945,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Rebecca,Ott,31,183,0,20,VIC,2021,Southern Saints (VFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021945.png?im=Scale,width=0.6,height=0.6",09/08/1994
CD_I1022101,2025,2,2,CD_T8096,CARL,Carlton,Blues,Eliza,Wood,26,169,0,8,VIC,,Carlton (VFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022101.png?im=Scale,width=0.6,height=0.6",25/01/1999
CD_I1022111,2025,2,2,CD_T9407,HAW,Hawthorn,Hawks,Eliza,West,28,162,0,2,VIC,2022,Casey Demons (VFLW)/Melbourne,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022111.png?im=Scale,width=0.6,height=0.6",26/05/1997
CD_I1022112,2025,2,2,CD_T8097,COLL,Collingwood,Magpies,Imogen,Barnett,30,176,0,4,VIC,2022,Old Trinity (Vic)/Collingwood (VFLW),other,KEY_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022112.png?im=Scale,width=0.6,height=0.6",11/07/1995
CD_I1022127,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Claudia,Gunjaca,28,176,0,26,VIC,2022,La Trobe University (Vic)/Geelong West (Vic)/UTS (AFL Sydney)/Geelong (VFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022127.png?im=Scale,width=0.6,height=0.6",25/08/1997
CD_I1022133,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Annabel,Johnson,24,167,0,24,VIC,2022,Echuca (Vic)/Geelong (VFLW)/Geelong,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022133.png?im=Scale,width=0.6,height=0.6",06/11/2000
CD_I1022181,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Shineah,Goody,19,162,0,16,NSW,2024,Henley (SA)/Woodville-West Torrens (SANFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022181.png?im=Scale,width=0.6,height=0.6",08/11/2005
CD_I1022192,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Meara,Girvan,27,176,0,25,QLD,2023,Glenelg (SA)/Bond University (QAFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022192.png?im=Scale,width=0.6,height=0.6",17/09/1997
CD_I1022193,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Sarah,Goodwin,21,168,0,11,SA,2022,Plympton (SA)/Goodwood (SA)/Glenelg (SANFLW)/Port Adelaide,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022193.png?im=Scale,width=0.6,height=0.6",09/07/2004
CD_I1022196,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Piper,Window,20,167,0,4,SA,2024,Morphettville Park (SA)/Glenelg (SANFLW),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022196.png?im=Scale,width=0.6,height=0.6",30/07/2005
CD_I1022203,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Elaine,Grigg,19,161,0,5,SA,2024,Central District (SANFL)/Broadview (SA),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022203.png?im=Scale,width=0.6,height=0.6",23/12/2005
CD_I1022210,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Sachi,Syme,20,165,0,20,SA,2022,Port Lincoln (SA)/Norwood (SANFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022210.png?im=Scale,width=0.6,height=0.6",18/11/2004
CD_I1022220,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Molly,Brooksby,20,172,0,6,SA,2024,Golden Grove (SA)/Norwood (SANFLW),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022220.png?im=Scale,width=0.6,height=0.6",18/07/2005
CD_I1022224,2025,2,2,CD_T8098,KUW,Kuwarna,Crows,Brooke,Boileau,20,170,0,3,SA,2024,Mount Compass (SA)/ South Adelaide (SANFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022224.png?im=Scale,width=0.6,height=0.6",28/01/2005
CD_I1022236,2025,2,2,CD_T8096,CARL,Carlton,Blues,Jessica,Good,31,185,0,12,SA,2022,Blackwood (SA)/Sturt (SANFLW),other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022236.png?im=Scale,width=0.6,height=0.6",04/08/1994
CD_I1022248,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Lauren,Young,19,178,0,22,SA,,Goodwood Saints (SA)/West Adelaide (SANFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022248.png?im=Scale,width=0.6,height=0.6",16/09/2005
CD_I1022299,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Amelie,Borg,20,177,0,21,SA,2022,Golden Grove (SA)/North Adelaide (SANFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022299.png?im=Scale,width=0.6,height=0.6",17/11/2004
CD_I1022350,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Cynthia,Hamilton,21,168,0,10,ACT,2022,Belconnen JFC (ACT)/Queanbeyan (AFL Canberra),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022350.png?im=Scale,width=0.6,height=0.6",02/04/2004
CD_I1022358,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Zarlie,Goldsworthy,20,169,0,7,NSW,2022,Western Magic (AFL Sydney)/Lavington (Vic)/Murray U18,other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022358.png?im=Scale,width=0.6,height=0.6",18/11/2004
CD_I1022685,2025,2,2,CD_T9406,ESS,Essendon,Bombers,Brooke,Sheridan,20,170,0,11,QLD,,Boyne Island Tannum Sands (QLD)/Wilston Grange (QAFLW)/University Of Qld (QAFLW)/Brisbane U18,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022685.png?im=Scale,width=0.6,height=0.6",08/09/2004
CD_I1022689,2025,2,2,CD_T8467,GEEL,Geelong Cats,Cats,Bella K.,Smith,21,167,0,2,QLD,2023,Noosa (Qld)/Narangba (Qld)/Maroochydore (QAFLW)/Brisbane,other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022689.png?im=Scale,width=0.6,height=0.6",05/10/2003
CD_I1022691,2025,2,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,Ella,Smith,21,169,0,16,QLD,2023,Sandgate (Qld)/Aspley (QAFLW)/Brisbane,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022691.png?im=Scale,width=0.6,height=0.6",27/05/2004
CD_I1022695,2025,2,2,CD_T7387,WB,Western Bulldogs,Bulldogs,Jasmyn,Smith,21,165,0,10,QLD,2022,Euroa (Vic)/Shepparton United (Vic)/Murray U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022695.png?im=Scale,width=0.6,height=0.6",10/05/2004
CD_I1022701,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Alana,Gee,21,170,0,24,QLD,2023,North Mackay (Qld)/Southport (QAFLW)/Gold Coast Suns,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022701.png?im=Scale,width=0.6,height=0.6",20/04/2004
CD_I1022723,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Brodee,Mowbray,22,168,0,31,NSW,2022,Camden (AFL Sydney)/Southern Power (AFL Sydney),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022723.png?im=Scale,width=0.6,height=0.6",02/09/2002
CD_I1022726,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Teagan,Germech,22,177,0,30,ACT,2023,Belconnen (AFL Canberra)/East Coast Eagles,other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022726.png?im=Scale,width=0.6,height=0.6",24/09/2002
CD_I1022736,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Jessica,Doyle,21,170,0,5,NSW,2022,Pittwater (NSW)/Manly-Warringah (AFL Sydney),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022736.png?im=Scale,width=0.6,height=0.6",15/09/2003
CD_I1022738,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Ruby,Sargent-Wilson,22,166,0,6,NSW,2022,Southern Power (AFL Sydney),other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022738.png?im=Scale,width=0.6,height=0.6",13/08/2003
CD_I1022744,2025,2,2,CD_T8096,CARL,Carlton,Blues,Madeline,Hendrie,23,180,0,49,NSW,2023,East Sydney (NSW)/UNSW-ES Bulldogs (AFL Canberra)/Western Bulldogs (VFLW),other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022744.png?im=Scale,width=0.6,height=0.6",17/07/2002
CD_I1022745,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Ella,Heads,22,175,0,12,NSW,2022,Western Suburbs (NSW)/Inner West (AFL Sydney)/Sydney,other,MEDIUM_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022745.png?im=Scale,width=0.6,height=0.6",24/06/2003
CD_I1022775,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Lucia,Painter,19,174,0,8,VIC,2025,Bendigo U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022775.png?im=Scale,width=0.6,height=0.6",23/02/2006
CD_I1022776,2025,2,2,CD_T9409,YAR,Yartapuulti,Power,Caitlin,Wendland,21,162,0,11,SA,2023,Trinity College/Central District (SANFLW),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022776.png?im=Scale,width=0.6,height=0.6",13/09/2003
CD_I1022818,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Sarah,Lakay,22,186,0,23,WA,2022,Coolbinia (WA)/Swan Districts (WAFLW),other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022818.png?im=Scale,width=0.6,height=0.6",20/02/2003
CD_I1022823,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Ella,Roberts,20,176,0,4,WA,2022,Margaret River (WA)/Busselton (WA)/Peel Thunder (WAFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022823.png?im=Scale,width=0.6,height=0.6",17/12/2004
CD_I1022825,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Lauren,Wakfer,21,180,0,1,WA,2023,Safety Bay (WA)/Warnbro (WA)/South Fremantle (WAFLW),other,RUCK,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022825.png?im=Scale,width=0.6,height=0.6",23/04/2004
CD_I1022885,2025,2,2,CD_T8466,NMFC,Kangaroos,Kangaroos,Taylah,Gatt,20,169,0,8,VIC,2022,Beleura (Vic)/Dandenong U18/Casey Demons (VFLW),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022885.png?im=Scale,width=0.6,height=0.6",01/11/2004
CD_I1023389,2025,2,2,CD_T9406,ESS,Essendon,Bombers,Chloe,Adams,19,167,0,15,VIC,2024,Grovedale/Geelong U18,other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023389.png?im=Scale,width=0.6,height=0.6",13/12/2005
CD_I1023427,2025,2,2,CD_T8796,EUR,Euro-Yroke,St Kilda,Lilu,Hung,20,175,0,29,QLD,,Lions Academy/Aspley Hornets (QLD),other,MEDIUM_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023427.png?im=Scale,width=0.6,height=0.6",07/06/2005
CD_I1023433,2025,2,2,CD_T7889,GWS,GWS GIANTS,GIANTS,Sara,Howley,19,173,0,9,VIC,2025,Victoria Country/Geelong Falcons (Vic),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023433.png?im=Scale,width=0.6,height=0.6",29/01/2006
CD_I1023815,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Abbygail,Bushby,21,167,0,15,WA,2022,High Wycombe (WA)/Swan Districts (WAFLW),other,MIDFIELDER_FORWARD,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023815.png?im=Scale,width=0.6,height=0.6",29/07/2004
CD_I1023842,2025,2,2,CD_T9408,SYD,Sydney Swans,Swans,Zippy,Fish,19,160,0,23,WA,2025,East Fremantle (WAFLW),other,MIDFIELDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023842.png?im=Scale,width=0.6,height=0.6",04/06/2006
CD_I1023857,2025,2,2,CD_T8787,WAA,Waalitj Marawar,Eagles,Georgie,Cleaver,20,179,0,22,WA,2024,East Fremantle (WAFLW),other,KEY_DEFENDER,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023857.png?im=Scale,width=0.6,height=0.6",14/08/2005
