Player,Team,Position,Price,SeasonPriceChange,PriceChg,PricedAt,BreakEven,LastScore,LastTG,LastPPM,LastCBA,CBAchg,LastKI,KIchg,SeasAvg,SeasTG,SeasPPM,SeasCBA,SeasKI,Last3Score,Last3TG,Last3PPM,Last3CBA,Last3KI,OwnershipTotal,OwnershipTop1000,OwnershipTop100,OwnershipTop10,OwnershipTop1000Chg,OwnershipTop100Chg,OwnershipTop10Chg,WinAvg,LossAvg,HomeAvg,AwayAvg,OppLastScore,OppLast3Score,OppCareer,ReservesAvg,ReservesLast
Bayley Fritsch,MEL,FWD,286900,-7400,16600,55.41334567,27,74,84,0.672727273,0,0,0,0,56.4,82.6,0.545427257,0,0,66.33333333,79.66666667,0.832635983,0,0,0.811582,0,0,0,0,0,0,,56.4,62.66666667,47,42,55.66666667,70.77777778,0,0
Darcy Byrne-Jones,PTA,FWD,368900,25500,0,71.25124858,116,,,,0,0,0,0,69.75,80.5,0.683167088,0,0,77,79.66666667,0.966527197,0,0,0.306983,0,0,0,0,0,0,127,50.66666667,79,60.5,43,54,64.88888889,0,0
Brody Mihocek,COL,FWD,307800,-17500,-4700,59.45007946,77,67,84,0.632075472,0,0,0,0,58.25,81.75,0.552146964,0,0,58.66666667,83.66666667,0.701195219,0,0,0.284243,0,0,0,0,0,0,58.66666667,57,58.66666667,57,87,74,67.5,0,0
Michael Walters,FRE,FWD,236800,0,0,45.73677328,47,,,,0,0,0,0,,,,,,45,42,1.071428571,0,0,0.164049,0,0,0,0,0,0,,,,,101,80.33333333,77.9,0,0
Ryan Gardner,WBD,DEF,145800,0,0,28.16056396,29,,,,0,0,0,0,,,,,,36,100,0.36,0,0,0.511096,0,0,0,0,0,0,,,,,88,58.5,58.5,0,0
Jordan Boyd,CAR,DEF,327000,0,0,63.15846648,95,,,,0,0,0,0,39,55,0.565217391,0,3,25.66666667,58,0.442528736,0,9,0.157011,0,0,0,0,0,0,,39,39,,94,94,94,0,0
Angus McLennan,STK,DEF,169700,0,0,32.77673322,34,,,,0,0,0,0,,,,,,52.5,60.5,0.867768595,0,0,0.198158,0,0,0,0,0,0,,,,,,,,0,0
Jack Ough,GWS,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.157011,0,0,0,0,0,0,,,,,,,,0,0
Josaia Delana,GWS,MID,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.29886,0,0,0,-0.1,0,0,,,,,,,,0,0
James Leake,GWS,DEF,119900,0,0,23.15810438,-5,,,,0,0,0,0,38.5,57,0.515882671,14,0,38.5,57,0.675438596,14,0,26.4065,16,18,20,0.7,0,-30,38.5,,64,13,,,,0,0
Liam Stocker,STK,DEF,289100,5500,5500,55.83826502,21,69,76,0.71875,0,-31,0,0,60.66666667,67.66666667,0.682685574,10.33333333,0,60.66666667,67.66666667,0.896551724,10.33333333,0,0.295071,0,0,0,0,0,0,56.5,69,49.5,83,51,52,52,0,0
Quinton Narkle,FRE,FWD,144900,0,0,27.98673331,29,,,,0,0,0,0,,,,,,20,34,0.588235294,0,0,0.564696,0,0,0,0,0,0,,,,,37,,,0,0
Xavier Lindsay,MEL,MID,202000,43500,8600,39.0153218,64,48,64,0.578313253,0,0,0,0,55.25,55.25,1.307857035,0,0,45,49,0.918367347,0,0,29.4037,71.2,60,50,2.7,-6,10,,55.25,47.66666667,78,,,,0,0
Harvey Langford,MEL,MID,230000,49000,33300,44.42338621,31,67,73,0.705263158,23,-36,0,0,52.75,55.75,0.736787406,36.25,0,64.33333333,67.33333333,0.955445545,45.66666667,0,10.8007,2.8,4,0,-0.5,-3,-20,,52.75,57.33333333,39,,,,0,0
Darcy Jones,GWS,FWD,376900,25800,29200,72.79640984,-10,75,81,0.735294118,0,-10,0,0,78,80.6,0.749488681,2,0,91.33333333,80.33333333,1.136929461,3.333333333,0,1.11207,0,0,0,0,0,0,87.75,39,116.5,52.33333333,,,,0,0
Oliver Hannaford,GWS,MID/FWD,127000,0,0,24.529435,25,,,,0,0,0,0,,,,,,,,,,,0.406603,0,0,0,0,0,0,,,,,,,,0,0
Cody Angove,GWS,MID/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,2.46128,0.2,1,0,-0.3,0,0,,,,,,,,0,0
Lachlan Cowan,CAR,DEF,295100,-33900,0,56.99713596,98,,,,0,0,0,0,51.25,65.25,0.649367941,0,0,41.33333333,58.66666667,0.704545455,0,0,0.450458,0,0,0,0,0,0,,51.25,54.5,48,37,44,44,0,0
Lachlan Keeffe,GWS,RUC,211300,31500,0,40.81157177,-5,,,,0,0,0,0,59.33333333,71,0.646636493,55,0,59.33333333,71,0.835680751,55,0,3.04221,0.1,1,0,-0.1,0,0,65.5,47,47,65.5,33,60.33333333,51.5,0,0
Jack Carroll,STK,MID/FWD,224500,0,0,43.36108785,45,,,,0,0,0,0,,,,,,49,60,0.816666667,5.666666667,0,0.390902,0,0,0,0,0,0,,,,,,,,0,0
Elijah Hewett,WCE,MID/FWD,149000,26200,0,28.77862846,9,,,,0,0,0,0,44,58.66666667,0.570915476,22,0,44,58.66666667,0.75,22,0,37.8211,41.5,35,50,-4.8,-10,20,,44,37,58,43,43,43,0,0
Daniel McStay,COL,FWD,319600,60100,1300,61.72919232,48,71,84,0.669811321,16,-6,0,0,70.8,82,0.683603711,17.2,0,64.33333333,81.66666667,0.787755102,12.66666667,0,2.32592,0,0,0,0,0,0,77.75,43,87,46.5,63,68.33333333,68.33333333,0,0
Joe Richards,PTA,FWD,352500,43600,21800,68.083668,25,105,77,1.009615385,0,0,0,0,75.6,77,0.769229891,0,0,82.33333333,73.66666667,1.117647059,0,0,0.423387,0,0,0,-0.1,0,0,95.5,62.33333333,90.66666667,53,0,0,0,0,0
Matt Guelfi,ESS,FWD,384600,0,0,74.28362755,77,,,,0,0,0,0,,,,,,24.33333333,62.66666667,0.388297872,0,0,0.0514345,0,0,0,0,0,0,,,,,117,66.33333333,58.33333333,0,0
Cooper Hynes,WBD,MID,118000,0,0,22.79112858,32,16,60,0.205128205,0,0,0,0,16,60,0.205128205,0,0,16,60,0.266666667,0,0,0.48565,0.2,0,0,0.2,0,0,,16,16,,,,,0,0
Luke Kennedy,WBD,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.386029,0,0,0,0,0,0,,,,,,,,0,0
Hugh Boxshall,STK,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,6.7769,3.6,2,0,-0.9,-1,0,,,,,,,,0,0
Lucas Camporeale,CAR,MID,113500,0,0,21.92197537,-40,,,,0,0,0,0,54,76.5,0.546638185,0,0,54,76.5,0.705882353,0,0,35.8109,37.3,41,10,-6.7,-3,-10,,54,52,56,,,,0,0
Ben Camporeale,CAR,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.629125,0.1,0,0,0.1,0,0,,,,,,,,0,0
Jagga Smith,CAR,MID,194500,0,0,37.56673312,39,,,,0,0,0,0,,,,,,,,,,,1.77097,0,0,0,0,0,0,,,,,,,,0,0
Isaac Kako,ESS,MID/FWD,191700,42200,11600,37.02592668,15,38,86,0.339285714,0,0,0,0,49,81.5,0.477099131,0,0,44.66666667,81.33333333,0.549180328,0,0,66.9904,52.8,51,50,-5.7,-7,0,50,48,48,50,,,,0,0
Archer Day-Wicks,ESS,MID/FWD,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,6.80722,1.2,2,0,-0.3,-3,-20,,,,,,,,0,0
Finn O'Sullivan,NTH,MID/DEF,221200,22200,13800,42.72370883,19,69,85,0.605263158,0,0,13,13,51.5,81.5,0.474891062,0,1,51.66666667,81.33333333,0.635245902,0,10,26.0897,8.5,3,0,-2.7,-6,0,42,54.66666667,55.5,47.5,,,,0,0
Luke Urquhart,NTH,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.274498,0,0,0,0,0,0,,,,,,,,0,0
Ryan Angwin,GWS,MID,242500,0,0,46.83770068,48,,,,0,0,0,0,,,,,,42.33333333,80,0.529166667,0,0,0.0519759,0,0,0,0,0,0,,,,,75,75,75,0,0
Finlay Macrae,COL,MID/FWD,237700,0,0,45.91060392,47,,,,0,0,0,0,,,,,,46.66666667,52.33333333,0.891719745,33.33333333,0,0.266918,0,0,0,0,0,0,,,,,30,38.5,38.5,0,0
Michael Frederick,FRE,FWD,298400,26800,18500,57.63451498,29,70,83,0.67961165,0,0,0,0,62.2,81.2,0.603276545,0,0,69.66666667,80.66666667,0.863636364,0,0,0.52788,0,0,0,0,0,0,69.66666667,51,60.5,63.33333333,40,50.33333333,60,0,0
Brennan Cox,FRE,DEF,327100,-23700,7500,63.177781,27,88,78,0.916666667,0,0,20,9,61.8,79.8,0.614793036,0,0.6,69.33333333,80.33333333,0.863070539,0,10.33333333,0.167297,0,0,0,0,0,0,69.33333333,50.5,74.5,53.33333333,44,66.66666667,67.375,0,0
Hugo Garcia,STK,MID/FWD,303300,57500,33500,58.58092625,43,84,77,0.857142857,52,-13,0,0,63.2,59.8,0.805849421,46.8,0,79,69.66666667,1.133971292,58.33333333,0,8.98696,3.1,3,0,-0.5,0,0,59.33333333,69,69.33333333,54,69,69,69,0,0
Harry Sharp,MEL,MID/FWD,208500,19400,-900,40.27076533,70,33,35,0.717391304,0,0,0,0,40.6,62.4,0.529282679,0,0,41,55,0.745454545,0,0,1.05035,0,0,0,0,0,0,,40.6,46,32.5,,,,0,0
Charlie Comben,NTH,DEF,370500,-39900,-20600,71.56028083,108,50,97,0.384615385,0,0,7,7,61.6,90,0.532867218,0,0.6,62.33333333,89,0.700374532,0,8,0.282078,0,0,0,0,0,0,101,51.75,71.33333333,47,68,48.5,48.5,0,0
Blake Howes,MEL,DEF,290000,-22900,0,56.01209566,71,,,,0,0,0,0,44.66666667,65.66666667,0.527069994,0,0,44.66666667,65.66666667,0.680203046,0,0,0.116404,0,0,0,0,0,0,,44.66666667,40.5,53,,,,0,0
Saad El-Hawli,ESS,DEF/MID,119900,0,0,23.15810438,-11,67,62,0.827160494,0,0,0,0,41.5,43.5,0.680246914,0,0,41.5,43.5,0.954022989,0,0,14.4569,3,0,0,0.8,-2,-10,41.5,,16,67,,,,0,0
Zak Johnson,ESS,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.205738,0,0,0,0,0,0,,,,,,,,0,0
Rhys Unwin,ESS,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.13752,0,0,0,0,0,0,,,,,,,,0,0
Reece Torrent,BRL,MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.135354,0,0,0,0,0,0,,,,,,,,0,0
Sam Marshall,BRL,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.546288,0,0,0,0,0,0,,,,,,,,0,0
Levi Ashcroft,BRL,MID/FWD,277400,91900,28300,53.57846668,-11,90,76,0.909090909,0,0,0,0,73.8,76.2,0.748103767,0,0,71,75.66666667,0.938325991,0,0,70.0608,92,92,90,1.4,-1,10,73.8,,54,87,,,,0,0
Beau McCreery,COL,FWD,290700,400,5000,56.14729727,57,69,77,0.711340206,9,9,0,0,57.2,74.4,0.602804978,9,0,60.66666667,74,0.81981982,8.666666667,0,0.463452,0,0,0,0,0,0,57,58,54.33333333,61.5,92,71.66666667,,0,0
Koltyn Tholstrup,MEL,FWD,312500,0,0,60.3578617,62,,,,0,0,0,0,,,,,,66,81,0.814814815,5.333333333,0,0.0265294,0,0,0,0,0,0,,,,,19,19,19,0,0
Jack Henry,GEE,DEF,389700,29400,0,75.26866786,94,,,,0,0,0,0,83,80,0.856770969,0,0,77.66666667,75,1.035555556,0,0,0.911202,0,0,0,0,0,0,75,91,75,91,87,66.33333333,57.375,0,0
Ben Long,GCS,FWD,357800,39300,18100,69.10733733,57,101,78,0.961904762,0,0,0,0,85,82.25,0.799596366,0,0,81.33333333,83.33333333,0.976,0,0,0.159176,0,0,0,0,0,0,85,,56,94.66666667,81,72.33333333,66,0,0
Brad Close,GEE,FWD,328300,-200,9500,63.40955519,31,83,82,0.775700935,0,0,0,0,69,80.8,0.674234761,0,0,70.66666667,83,0.851405622,0,0,0.352462,0,0,0,0,0,0,80.33333333,52,79,62.33333333,92,73.33333333,66.25,0,0
George Stevens,GEE,MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.126691,0,0,0,0,0,0,,,,,,,,0,0
Xavier Ivisic,GEE,MID,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,0.78018,0.1,0,0,0.1,0,0,,,,,,,,0,0
Patrick Retschko,GEE,MID,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.04439,0,0,0,0,0,0,,,,,,,,0,0
Jack Martin,GEE,FWD,150900,0,0,29.14560426,30,,,,0,0,0,0,,,,,,40,53,0.754716981,0,0,1.64157,0.1,0,0,0.1,0,0,,,,,12,29.33333333,55,0,0
Max Hall,STK,MID/FWD,239900,120000,35700,46.33552327,25,62,78,0.632653061,0,0,0,0,62,79.4,0.608109928,0.6,0,67.66666667,78.33333333,0.863829787,0,0,24.6626,36.9,33,30,-1.7,2,-10,58,68,60,65,,,,0,0
Patrick Said,STK,MID/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.260421,0,0,0,0,0,0,,,,,,,,0,0
Murphy Reid,FRE,MID/FWD,294900,163400,36400,56.95850693,45,58,82,0.574257426,4,4,0,0,72.4,79.8,0.731380183,0.8,0,79,84,0.94047619,1.333333333,0,23.9062,34.7,33,50,-3.5,-5,10,79,62.5,74,71.33333333,,,,0,0
Bailey Laurie,MEL,MID/FWD,152800,0,0,29.51258006,30,,,,0,0,0,0,,,,,,49,54,0.907407407,19,0,0.935566,0,0,0,0,0,0,,,,,,,,0,0
Jayden Nguyen,ESS,DEF/MID,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,2.21006,0.1,0,0,0,0,0,,,,,,,,0,0
Harrison Jones,ESS,FWD/MID,286600,-20000,-15600,55.35540212,62,47,89,0.408695652,4,4,0,0,54.75,82,0.535825968,1,0,48.33333333,83,0.582329317,1.333333333,0,0.316187,0,0,0,0,0,0,54.5,55,49,60.5,44,41.33333333,50.5,0,0
Geordie Payne,NTH,MID/FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.161342,0,0,0,0,0,0,,,,,,,,0,0
River Stevens,NTH,MID/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.336219,0,0,0,0,0,0,,,,,,,,0,0
Jake Lever,MEL,DEF,378400,0,0,73.08612758,67,,,,0,0,0,0,79.5,84,0.713742394,0,0,65.33333333,83.66666667,0.780876494,0,0,0.747154,0,0,0,0,0,0,,79.5,111,48,74,60,78.8,0,0
Miller Bergman,NTH,DEF,137900,0,0,26.63471721,27,,,,0,0,0,0,,,,,,32,45.33333333,0.705882353,0,0,0.190037,0,0,0,0,0,0,,,,,-1,-1,-1,0,0
Rhyan Mansell,RIC,FWD,321500,-500,0,62.09616812,71,,,,0,0,0,0,63.33333333,73,0.678498103,2,0,63.33333333,73,0.867579909,2,0,0.1987,0,0,0,0,0,0,69,60.5,69,60.5,41,41,41,0,0
Harry Schoenberg,ADE,FWD,201500,0,0,38.91874923,40,,,,0,0,0,0,,,,,,39,61,0.639344262,6.333333333,0,0.0996205,0,0,0,0,0,0,,,,,54,53.33333333,50.75,0,0
Josh Fahey,GWS,DEF,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,28.66666667,53,0.540880503,0,0,0.0660527,0,0,0,0,0,0,,,,,26,26,26,0,0
Jack Buckley,GWS,DEF,371800,-48500,-9100,71.81136954,82,86,82,0.826923077,0,0,0,0,68.2,88.8,0.603324662,0,0.2,69,87.33333333,0.790076336,0,0,0.157011,0,0,0,0,0,0,68.5,67,55.5,76.66666667,46,61,69.25,0,0
Noah Balta,RIC,DEF/FWD,334900,0,0,64.68431323,67,,,,0,0,0,0,,,,,,55.33333333,84.33333333,0.656126482,0,0,0.159718,0,0,0,0,0,0,,,,,52,59,63.25,0,0
Sam Lalor,RIC,MID/FWD,248300,44800,0,47.95794259,-9,,,,0,-29,0,0,67.5,81.75,0.635985927,28.25,0,65.33333333,82.33333333,0.793522267,35,0,25.5591,9.8,6,0,-3.6,-12,-40,74,65.33333333,93,42,,,,0,0
Josh Smillie,RIC,MID,176500,0,0,34.09012029,35,,,,0,0,0,0,,,,,,,,,,,3.03247,0,0,0,0,0,0,,,,,,,,0,0
Sid Draper,ADE,MID/FWD,204000,14000,14500,39.40161212,25,41,63,0.5,3,-47,0,0,38.6,48.6,0.607554977,22.4,0,48.66666667,60.66666667,0.802197802,18.66666667,0,15.0649,0.7,2,0,-0.1,2,0,32,48.5,39,38,,,,0,0
Harry Charleson,CAR,DEF/MID,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,3.50458,0.3,1,10,0.1,0,10,,,,,,,,0,0
Charlie Edwards,ADE,DEF/MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.517593,0.2,1,0,0.2,1,0,,,,,,,,0,0
Edward Allan,COL,MID,194000,0,0,37.47016054,40,5,13,0.3125,9,9,0,0,38,47.5,0.472254985,16.5,0,56.66666667,59,0.960451977,32.66666667,0,1.89983,0.1,0,0,0,0,0,5,71,5,71,,,,0,0
Xavier O'Halloran,GWS,MID/FWD,231200,-50300,0,44.6551604,89,,,,0,-14,0,0,36.5,66.25,0.44223471,3.5,0,29,59.66666667,0.48603352,4.666666667,0,0.77639,0,0,0,0,0,0,40,26,41,32,76,76,76,0,0
Dan Butler,STK,FWD,216500,0,0,41.81592659,43,,,,0,0,0,0,,,,,,32,74.33333333,0.430493274,0,0,0.275039,0,0,0,0,0,0,,,,,10,31.33333333,48.16666667,0,0
Luke Pedlar,ADE,FWD,150400,0,0,29.04903168,30,,,,0,0,0,0,,,,,,18,40,0.45,2,0,0.205738,0,0,0,0,0,0,,,,,40,61.5,61.5,0,0
Hugh Jackson,PTA,MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.12236,0,0,0,0,0,0,,,,,,,,0,0
Tom Cochrane,PTA,MID,99100,0,0,19.1406851,-6,56,67,0.615384615,0,0,0,0,32.5,44.5,0.480769231,0,0,32.5,44.5,0.730337079,0,0,2.09853,0.3,1,0,-0.2,0,0,56,9,56,9,,,,0,0
Benny Barrett,PTA,MID,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.1007,0,0,0,0,0,0,,,,,,,,0,0
Christian Moraes,PTA,MID,201800,88300,35000,38.97669277,36,42,69,0.451612903,0,0,0,0,57.75,72.5,0.622488147,0,0,59.66666667,75,0.795555556,0,0,34.6636,77.8,82,70,-1.6,-1,-20,47,68.5,45.66666667,94,,,,0,0
Hayden McLean,SYD,FWD,352700,-16000,-16000,68.12229703,103,55,76,0.572916667,0,0,0,0,61.33333333,76.66666667,0.659324658,0,0,61.33333333,76.66666667,0.8,0,0,0.0925821,0,0,0,0,0,0,64.5,55,,61.33333333,49,46,46,0,0
Willie Rioli,PTA,FWD,302100,-24700,-25400,58.34915206,78,79,82,0.718181818,0,0,0,0,64.4,86.4,0.57268219,8.6,0,46,83.66666667,0.549800797,6.333333333,0,0.385488,0,0,0,0,0,0,99,41.33333333,73.66666667,50.5,95,54,49,0,0
Jeremy Finlayson,PTA,FWD,305800,0,0,59.06378915,41,,,,0,0,0,0,85,99,0.674603175,0,2,56.66666667,87,0.651340996,9,6.666666667,0.537084,0,0,0,-0.1,0,0,,85,,85,134,111,82.33333333,0,0
Tobie Travaglia,STK,DEF/MID,195400,23400,23400,37.74056377,44,21,68,0.244186047,0,0,0,0,52,71,0.569362579,4.333333333,0,52,71,0.732394366,4.333333333,0,19.602,6,3,0,4.2,-1,-10,67.5,21,52,52,,,,0,0
Leonardo Lombard,GCS,MID,167500,0,0,32.35181387,33,,,,0,0,0,0,,,,,,,,,,,0.525173,0,0,0,0,0,0,,,,,,,,0,0
Zak Evans,GCS,MID,99100,0,0,19.1406851,20,,,,0,0,0,0,,,,,,,,,,,1.99782,0,0,0,0,0,0,,,,,,,,0,0
Karl Worner,FRE,DEF,212700,27300,20300,41.08197499,20,79,83,0.774509804,0,0,20,20,51.5,67,0.615619932,0,0.5,53.66666667,65.66666667,0.817258883,0,11.33333333,0.729828,0.1,0,0,0.1,0,0,53.66666667,45,28,59.33333333,,,,0,0
Jacob van Rooyen,MEL,FWD,291600,-39400,-12700,56.32112791,,45,75,0.459183673,15,1,0,0,52.4,77.4,0.539798245,10.4,0,51,76,0.671052632,13,0,0.280995,0,0,0,0,0,0,,52.4,43.66666667,65.5,75,65,65,0,0
Malcolm Rosas,GCS,FWD,212000,0,0,40.94677338,42,,,,0,0,0,0,,,,,,25,57.33333333,0.436046512,1.333333333,0,0.0471032,0,0,0,0,0,0,,,,,76,34.66666667,34.66666667,0,0
Lachie Fogarty,CAR,FWD,301500,-28600,-2400,58.23326497,62,60,83,0.576923077,0,0,0,0,55.8,74.2,0.594395526,1.6,0,58.66666667,75.33333333,0.778761062,2.666666667,0,0.122901,0,0,0,0,0,0,60,54.75,55.33333333,56.5,99,97,90.25,0,0
Josh Weddle,HAW,DEF,384000,-10300,14200,74.16774046,30,101,87,0.855932203,0,0,0,0,74.6,84.6,0.683312722,0,0,84.33333333,86,0.980620155,0,0,1.9361,0,0,0,0,0,0,68,101,80,71,23,39,39,0,0
Mabior Chol,HAW,FWD,287600,-54200,-32700,55.54854728,119,39,84,0.342105263,6,6,0,0,50.6,82.6,0.461646231,9.4,0,39,81,0.481481481,8,0,0.579856,0,0,0,0,0,0,53.5,39,42,56.33333333,44,51,48.75,0,0
Deven Robertson,BRL,MID/FWD,121200,0,0,23.40919308,24,,,,0,0,0,0,,,,,,31.33333333,69.66666667,0.449760766,11.33333333,0,3.60204,0.1,0,0,-0.1,0,0,,,,,26,33.33333333,45.75,0,0
Indhi Kirk,SYD,MID,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.13752,0,0,0,0,0,0,,,,,,,,0,0
Tom Hanily,SYD,MID/FWD,194600,74700,29100,37.58604764,-11,70,74,0.744680851,0,0,0,0,47.8,62.8,0.615371537,0,0,55,69.33333333,0.793269231,0,0,3.62911,0.6,0,0,-0.5,0,0,47.5,48,37,55,,,,0,0
Jesse Dattoli,SYD,MID/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.177043,0,0,0,-0.2,0,0,,,,,,,,0,0
William Hayes,COL,MID/FWD,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.691388,0.1,0,0,0.1,0,0,,,,,,,,0,0
Rory Lobb,WBD,DEF,377000,200,9400,72.81572436,63,90,100,0.687022901,0,0,20,20,73,100,0.566722177,0,0.6,80.33333333,100,0.803333333,0,10.33333333,0.947477,0,0,0,0,0,0,67,77,71.33333333,75.5,64,84,81.55555556,0,0
Lewis Young,CAR,DEF/FWD,328700,-11400,0,63.48681325,79,,,,0,-22,0,0,59.33333333,84.33333333,0.55816406,14.33333333,0,59.33333333,84.33333333,0.703557312,14.33333333,0,0.141851,0,0,0,0,0,0,,59.33333333,55.5,67,95,93.33333333,93.33333333,0,0
Jake Kolodjashnij,GEE,DEF,374200,0,0,72.27491792,75,,,,0,0,0,0,,,,,,82,85.66666667,0.957198444,0,6.666666667,0.0822952,0,0,0,0,0,0,,,,,57,55,56.91666667,0,0
Taj Hotton,RIC,MID/FWD,154000,0,0,29.74435425,31,,,,0,0,0,0,,,,,,,,,,,0.369245,0,0,0,0,0,0,,,,,,,,0,0
Tyler Sonsie,RIC,FWD/MID,191200,-22000,-5000,36.9293541,46,47,84,0.45631068,0,0,0,0,34,67,0.48661371,0,0,35.33333333,80.66666667,0.438016529,0,0,0.204114,0,0,0,0,0,0,30,35.33333333,32.66666667,38,-6,-6,-6,0,0
Mac Andrew,GCS,DEF,365100,-31800,-31800,70.51729698,88,50,90,0.41322314,0,0,0,0,55,88.66666667,0.471893576,0,1,55,88.66666667,0.620300752,0,7,0.671897,0,0,0,0,0,0,55,,80,42.5,53,53,53,0,0
Oliver Sestan,MEL,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0335678,0,0,0,0,0,0,,,,,,,,0,0
Jack Petruccelle,WCE,FWD,272800,0,0,52.68999895,90,,,,0,0,0,0,22,28,0.578947368,0,0,31,43,0.720930233,20,0,0.063887,0,0,0,0,0,0,,22,,22,54,57.66666667,53.42857143,0,0
Shannon Neale,GEE,FWD,275600,-38200,-17100,53.23080539,73,45,72,0.478723404,19,1,0,0,53,85.4,0.487621596,7.4,0,45.33333333,82,0.552845528,12.33333333,0,0.384946,0,0,0,0,0,0,54,51.5,58.5,49.33333333,81,81,81,0,0
Lucca Grego,WCE,MID,113500,0,0,21.92197537,23,,,,0,0,0,0,,,,,,,,,,,0.159718,0,0,0,0,0,0,,,,,,,,0,0
Tom Gross,WCE,MID,113500,0,0,21.92197537,-65,82,79,0.82,74,8,0,0,66.5,75,0.693333333,70,0,66.5,75,0.886666667,70,0,1.47915,0.9,1,0,0.6,1,0,,66.5,,66.5,,,,0,0
Lachlan Sullivan,COL,MID,283400,0,0,54.73733762,63,54,82,0.519230769,0,0,0,0,53,83.5,0.500356125,11.5,0,42,63.33333333,0.663157895,12.66666667,0,0.236599,0,0,0,0,0,0,53,,53,,,,,0,0
Dougal Howard,STK,DEF,319700,0,0,61.74850684,64,,,,0,0,0,0,,,,,,63,88.66666667,0.710526316,0,0,0.0384405,0,0,0,0,0,0,,,,,72,64,64,0,0
Lachlan McNeil,WBD,FWD,294000,-38100,6800,56.78467629,50,70,78,0.68627451,0,0,0,0,52.2,81.4,0.499527088,0,0,62.33333333,78.66666667,0.792372881,0,0,0.18354,0,0,0,0,0,0,54.5,50.66666667,48,58.5,57,50.5,50.5,0,0
Sam Sturt,FRE,FWD,285600,0,0,55.16225697,57,,,,0,0,0,0,,,,,,56,80.33333333,0.697095436,0,0,0.0395233,0,0,0,0,0,0,,,,,62,44,44,0,0
Phoenix Gothard,GWS,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.089875,0,0,0,0,0,0,,,,,,,,0,0
Nathan Wardius,GWS,FWD,119900,0,0,23.15810438,24,,,,0,0,0,0,,,,,,,,,,,0.0378991,0,0,0,0,0,0,,,,,,,,0,0
Joel Amartey,SYD,FWD,296000,-3300,-9500,57.1709666,82,10,32,0.25,0,0,0,0,55.4,68.4,0.604914383,5.6,0,53.66666667,60.66666667,0.884615385,0,0,1.04764,0,0,0,0,0,0,75.5,42,58,53.66666667,21,30,30,0,0
Andy Moniz-Wakefield,MEL,DEF,260300,0,0,50.27568448,52,,,,0,0,0,0,,,,,,49.33333333,72,0.685185185,0,8.666666667,0.0173253,0,0,0,0,0,0,,,,,53,53,53,0,0
Ted Clohesy,GEE,MID/FWD,182400,62500,10900,35.22967672,40,22,14,1.222222222,0,0,0,0,52.75,52.25,0.911407535,1,0,42.33333333,50.66666667,0.835526316,1.333333333,0,5.72168,3.9,3,0,-0.5,-3,-10,34.5,71,47,54.66666667,,,,0,0
Jackson Archer,NTH,DEF,247900,0,0,47.88068453,67,,,,0,0,0,0,35,74,0.35,0,0,31.33333333,57,0.549707602,0,0,0.944229,0,0,0,0,0,0,,35,,35,41,41,41,0,0
Calsher Dear,HAW,FWD,275900,0,0,53.28874894,55,,,,0,0,0,0,,,,,,72.33333333,80,0.904166667,0,0,0.207904,0,0,0,0,0,0,,,,,,,,0,0
